report_date,geoid,county,state,last_update,confirmed,confirmed_rate,deaths,mortality_rate,case_fatality_rate
2020-03-05,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-05,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,20091,Johnson,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-06,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,20091,Johnson,Kansas,2020-04-07 00:00:01,1,0.001707936095863037,0,0,0
2020-03-07,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-07,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,20091,Johnson,Kansas,2020-04-07 00:00:01,1,0.001707936095863037,0,0,0
2020-03-08,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-08,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,20091,Johnson,Kansas,2020-04-07 00:00:01,1,0.001707936095863037,0,0,0
2020-03-09,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-09,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,20091,Johnson,Kansas,2020-04-07 00:00:01,1,0.001707936095863037,0,0,0
2020-03-10,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-10,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,20091,Johnson,Kansas,2020-04-07 00:00:01,1,0.001707936095863037,0,0,0
2020-03-11,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,20209,Wyandotte,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-11,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,20091,Johnson,Kansas,2020-04-07 00:00:01,4,0.006831744383452148,0,0,0
2020-03-12,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,20209,Wyandotte,Kansas,2020-04-07 00:00:01,1,0.006084760716784813,1,0.006084760716784813,100
2020-03-12,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-12,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,20091,Johnson,Kansas,2020-04-07 00:00:01,4,0.006831744383452148,0,0,0
2020-03-13,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,20209,Wyandotte,Kansas,2020-04-07 00:00:01,1,0.006084760716784813,1,0.006084760716784813,100
2020-03-13,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-13,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,20091,Johnson,Kansas,2020-04-07 00:00:01,5,0.008539680479315187,0,0,0
2020-03-14,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,20209,Wyandotte,Kansas,2020-04-07 00:00:01,1,0.006084760716784813,1,0.006084760716784813,100
2020-03-14,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-14,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,20091,Johnson,Kansas,2020-04-07 00:00:01,6,0.010247616575178224,0,0,0
2020-03-15,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,20209,Wyandotte,Kansas,2020-04-07 00:00:01,1,0.006084760716784813,1,0.006084760716784813,100
2020-03-15,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29037,Cass,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-15,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,20091,Johnson,Kansas,2020-04-07 00:00:01,8,0.013663488766904297,0,0,0
2020-03-16,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,20209,Wyandotte,Kansas,2020-04-07 00:00:01,1,0.006084760716784813,1,0.006084760716784813,100
2020-03-16,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29037,Cass,Missouri,2020-04-07 00:00:01,1,0.009768296018442544,0,0,0
2020-03-16,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29095,Jackson,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-16,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,20091,Johnson,Kansas,2020-04-07 00:00:01,10,0.017079360958630375,0,0,0
2020-03-17,20103,Leavenworth,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,20209,Wyandotte,Kansas,2020-04-07 00:00:01,3,0.018254282150354437,1,0.006084760716784813,33.33333333333333
2020-03-17,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29037,Cass,Missouri,2020-04-07 00:00:01,2,0.019536592036885087,0,0,0
2020-03-17,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29095,Jackson,Missouri,2020-04-07 00:00:01,2,0.00530266273209092,0,0,0
2020-03-17,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-17,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,20091,Johnson,Kansas,2020-04-07 00:00:01,11,0.018787297054493408,0,0,0
2020-03-18,20103,Leavenworth,Kansas,2020-04-07 00:00:01,2,0.02498688188700932,0,0,0
2020-03-18,20107,Linn,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,20209,Wyandotte,Kansas,2020-04-07 00:00:01,5,0.030423803583924065,1,0.006084760716784813,20
2020-03-18,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29037,Cass,Missouri,2020-04-07 00:00:01,2,0.019536592036885087,0,0,0
2020-03-18,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29095,Jackson,Missouri,2020-04-07 00:00:01,3,0.00795399409813638,0,0,0
2020-03-18,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-18,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,20091,Johnson,Kansas,2020-04-07 00:00:01,16,0.027326977533808593,0,0,0
2020-03-19,20103,Leavenworth,Kansas,2020-04-07 00:00:01,2,0.02498688188700932,0,0,0
2020-03-19,20107,Linn,Kansas,2020-04-07 00:00:01,1,0.10378827192527244,0,0,0
2020-03-19,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,20209,Wyandotte,Kansas,2020-04-07 00:00:01,8,0.0486780857342785,1,0.006084760716784813,12.5
2020-03-19,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29037,Cass,Missouri,2020-04-07 00:00:01,4,0.039073184073770174,0,0,0
2020-03-19,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29095,Jackson,Missouri,2020-04-07 00:00:01,3,0.00795399409813638,0,0,0
2020-03-19,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-19,29511,Kansas City,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,20091,Johnson,Kansas,2020-04-07 00:00:01,24,0.040990466300712895,0,0,0
2020-03-20,20103,Leavenworth,Kansas,2020-04-07 00:00:01,4,0.04997376377401864,0,0,0
2020-03-20,20107,Linn,Kansas,2020-04-07 00:00:01,1,0.10378827192527244,0,0,0
2020-03-20,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,20209,Wyandotte,Kansas,2020-04-07 00:00:01,9,0.05476284645106331,1,0.006084760716784813,11.11111111111111
2020-03-20,29013,Bates,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29037,Cass,Missouri,2020-04-07 00:00:01,6,0.05860977611065526,0,0,0
2020-03-20,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29095,Jackson,Missouri,2020-04-07 00:00:01,5,0.013256656830227299,1,0.00265133136604546,20
2020-03-20,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-20,29511,Kansas City,Missouri,2020-04-07 00:00:01,12,0.025227944994670598,0,0,0
2020-03-21,20091,Johnson,Kansas,2020-04-07 00:00:01,25,0.04269840239657593,1,0.001707936095863037,4
2020-03-21,20103,Leavenworth,Kansas,2020-04-07 00:00:01,4,0.04997376377401864,0,0,0
2020-03-21,20107,Linn,Kansas,2020-04-07 00:00:01,1,0.10378827192527244,0,0,0
2020-03-21,20121,Miami,Kansas,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,20209,Wyandotte,Kansas,2020-04-07 00:00:01,13,0.07910188931820256,1,0.006084760716784813,7.6923076923076925
2020-03-21,29013,Bates,Missouri,2020-04-07 00:00:01,1,0.061072431904238424,0,0,0
2020-03-21,29025,Caldwell,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,29037,Cass,Missouri,2020-04-07 00:00:01,6,0.05860977611065526,0,0,0
2020-03-21,29047,Clay,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,29049,Clinton,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,29095,Jackson,Missouri,2020-04-07 00:00:01,5,0.013256656830227299,1,0.00265133136604546,20
2020-03-21,29107,Lafayette,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,29165,Platte,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,29177,Ray,Missouri,2020-04-07 00:00:01,0,0,0,0,NaN
2020-03-21,29511,Kansas City,Missouri,2020-04-07 00:00:01,13,0.027330273744226478,0,0,0
2020-03-22,20091,Johnson,Kansas,2020-03-22 23:45:00,28,0.04782221068416504,1,0.001707936095863037,3.571428571428571
2020-03-22,20103,Leavenworth,Kansas,2020-03-22 23:45:00,4,0.04997376377401864,0,0,0
2020-03-22,20107,Linn,Kansas,2020-03-22 23:45:00,2,0.2075765438505449,0,0,0
2020-03-22,20121,Miami,Kansas,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-22,20209,Wyandotte,Kansas,2020-03-22 23:45:00,14,0.08518665003498738,1,0.006084760716784813,7.142857142857142
2020-03-22,29013,Bates,Missouri,2020-03-22 23:45:00,1,0.061072431904238424,0,0,0
2020-03-22,29025,Caldwell,Missouri,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-22,29037,Cass,Missouri,2020-03-22 23:45:00,6,0.05860977611065526,0,0,0
2020-03-22,29047,Clay,Missouri,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-22,29049,Clinton,Missouri,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-22,29095,Jackson,Missouri,2020-03-22 23:45:00,8,0.02121065092836368,1,0.00265133136604546,12.5
2020-03-22,29107,Lafayette,Missouri,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-22,29165,Platte,Missouri,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-22,29177,Ray,Missouri,2020-03-22 23:45:00,0,0,0,0,NaN
2020-03-23,20091,Johnson,Kansas,2020-03-23 23:19:34,32,0.05465395506761719,1,0.001707936095863037,3.125
2020-03-23,20103,Leavenworth,Kansas,2020-03-23 23:19:34,5,0.062467204717523296,0,0,0
2020-03-23,20107,Linn,Kansas,2020-03-23 23:19:34,2,0.2075765438505449,0,0,0
2020-03-23,20121,Miami,Kansas,2020-03-23 23:19:34,0,0,0,0,NaN
2020-03-23,20209,Wyandotte,Kansas,2020-03-23 23:19:34,16,0.097356171468557,1,0.006084760716784813,6.25
2020-03-23,29013,Bates,Missouri,2020-03-23 23:19:34,1,0.061072431904238424,0,0,0
2020-03-23,29025,Caldwell,Missouri,2020-03-23 23:19:34,0,0,0,0,NaN
2020-03-23,29037,Cass,Missouri,2020-03-23 23:19:34,6,0.05860977611065526,0,0,0
2020-03-23,29047,Clay,Missouri,2020-03-23 23:19:34,3,0.023862931322483655,0,0,0
2020-03-23,29049,Clinton,Missouri,2020-03-23 23:19:34,1,0.04884004884004884,0,0,0
2020-03-23,29095,Jackson,Missouri,2020-03-23 23:19:34,10,0.026513313660454597,1,0.00265133136604546,10
2020-03-23,29107,Lafayette,Missouri,2020-03-23 23:19:34,1,0.030685200527785454,0,0,0
2020-03-23,29165,Platte,Missouri,2020-03-23 23:19:34,1,0.019324418335008118,0,0,0
2020-03-23,29177,Ray,Missouri,2020-03-23 23:19:34,0,0,0,0,NaN
2020-03-23,29511,Kansas City,Missouri,2020-03-23 23:19:34,17,0.035739588742450014,0,0,0
2020-03-24,20091,Johnson,Kansas,2020-03-24 23:37:31,36,0.06148569945106934,1,0.001707936095863037,2.7777777777777777
2020-03-24,20103,Leavenworth,Kansas,2020-03-24 23:37:31,7,0.08745408660453262,0,0,0
2020-03-24,20107,Linn,Kansas,2020-03-24 23:37:31,2,0.2075765438505449,0,0,0
2020-03-24,20121,Miami,Kansas,2020-03-24 23:37:31,0,0,0,0,NaN
2020-03-24,20209,Wyandotte,Kansas,2020-03-24 23:37:31,22,0.13386473576926589,1,0.006084760716784813,4.545454545454546
2020-03-24,29013,Bates,Missouri,2020-03-24 23:37:31,1,0.061072431904238424,0,0,0
2020-03-24,29025,Caldwell,Missouri,2020-03-24 23:37:31,0,0,0,0,NaN
2020-03-24,29037,Cass,Missouri,2020-03-24 23:37:31,6,0.05860977611065526,0,0,0
2020-03-24,29047,Clay,Missouri,2020-03-24 23:37:31,3,0.023862931322483655,0,0,0
2020-03-24,29049,Clinton,Missouri,2020-03-24 23:37:31,1,0.04884004884004884,0,0,0
2020-03-24,29095,Jackson,Missouri,2020-03-24 23:37:31,14,0.037118639124636435,1,0.00265133136604546,7.142857142857142
2020-03-24,29107,Lafayette,Missouri,2020-03-24 23:37:31,1,0.030685200527785454,0,0,0
2020-03-24,29165,Platte,Missouri,2020-03-24 23:37:31,2,0.038648836670016236,0,0,0
2020-03-24,29177,Ray,Missouri,2020-03-24 23:37:31,0,0,0,0,NaN
2020-03-24,29511,Kansas City,Missouri,2020-03-24 23:37:31,21,0.04414890374067354,0,0,0
